Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Philippines,PHL,1990,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,57.1800003051758
Philippines,PHL,1989,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,52.189998626709
Philippines,PHL,1988,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,49.7099990844727
Philippines,PHL,1987,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,49.3899993896484
Philippines,PHL,1986,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,50.0900001525879
Philippines,PHL,1985,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,46.7299995422363
Philippines,PHL,1984,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,46.1800003051758
Philippines,PHL,1983,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,45.2599983215332
Philippines,PHL,1982,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,48.5
Philippines,PHL,1981,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,47.1500015258789
Philippines,PHL,1980,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,46.3400001525879
Philippines,PHL,1979,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,44.6300010681152
Philippines,PHL,1978,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,43.1199989318848
Philippines,PHL,1977,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,41.7299995422363
Philippines,PHL,1976,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,40.7700004577637
Philippines,PHL,1975,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,37.939998626709
Philippines,PHL,1974,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,35.0499992370605
Philippines,PHL,1973,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,31.7900009155273
Philippines,PHL,1972,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,30.2700004577637
Philippines,PHL,1971,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,30.6399993896484
Philippines,PHL,1970,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,29.4500007629395
Philippines,PHL,1969,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,28.2800006866455
Philippines,PHL,1968,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,26.8500003814697
Philippines,PHL,1967,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,26.6399993896484
Philippines,PHL,1966,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,26.2399997711182
Philippines,PHL,1965,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,25.3799991607666
Philippines,PHL,1964,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,24.9300003051758
Philippines,PHL,1963,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,24.5300006866455
Philippines,PHL,1962,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,23.5499992370605
Philippines,PHL,1961,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,22.1299991607666
Philippines,PHL,2019,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,110.610000610352
Philippines,PHL,2018,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,108.959999084473
Philippines,PHL,2017,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,104.980003356934
Philippines,PHL,2016,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,103.910003662109
Philippines,PHL,2015,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,100.23999786377
Philippines,PHL,2014,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,95.8399963378906
Philippines,PHL,2013,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,94.8499984741211
Philippines,PHL,2012,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,92.1500015258789
Philippines,PHL,2011,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,89.379997253418
Philippines,PHL,2010,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,87.75
Philippines,PHL,2009,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,85.7600021362305
Philippines,PHL,2008,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,84.4899978637695
Philippines,PHL,2007,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,82.8099975585938
Philippines,PHL,2006,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,77.1900024414063
Philippines,PHL,2005,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,72.5699996948242
Philippines,PHL,2004,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,71.2399978637695
Philippines,PHL,2003,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,70.129997253418
Philippines,PHL,2002,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,68.4199981689453
Philippines,PHL,2001,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,65.7099990844727
Philippines,PHL,2000,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,61.9500007629395
Philippines,PHL,1999,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,59.2200012207031
Philippines,PHL,1998,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,56.310001373291
Philippines,PHL,1997,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,54.0200004577637
Philippines,PHL,1996,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,50.7599983215332
Philippines,PHL,1995,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,46.8899993896484
Philippines,PHL,1994,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,44.7299995422363
Philippines,PHL,1993,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,43.560001373291
Philippines,PHL,1992,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,40.6399993896484
Philippines,PHL,1991,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,40.0200004577637
Philippines,PHL,1990,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,35.4900016784668
Philippines,PHL,1989,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,36.1399993896484
Philippines,PHL,1988,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,32.0499992370605
Philippines,PHL,1987,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,29.3999996185303
Philippines,PHL,1986,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,27.4500007629395
Philippines,PHL,1985,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,25.1800003051758
Philippines,PHL,1984,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,29.6299991607666
Philippines,PHL,1983,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,29.2399997711182
Philippines,PHL,1982,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,27.6399993896484
Philippines,PHL,1981,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,28.7600002288818
Philippines,PHL,1980,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,28.6399993896484
Philippines,PHL,1979,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,26.6599998474121
Philippines,PHL,1978,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,24.2399997711182
Philippines,PHL,1977,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,22.8700008392334
Philippines,PHL,1976,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,21.6800003051758
Philippines,PHL,1975,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,22.2800006866455
Philippines,PHL,1974,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,26.8299999237061
Philippines,PHL,1973,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,21.5100002288818
Philippines,PHL,1972,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,18.4200000762939
Philippines,PHL,1971,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,18.2900009155273
Philippines,PHL,1970,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,17.8199996948242
Philippines,PHL,1969,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,18.7299995422363
Philippines,PHL,1968,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,17.9799995422363
Philippines,PHL,1967,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,16.8099994659424
Philippines,PHL,1966,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,16.7900009155273
Philippines,PHL,1965,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,15.1400003433228
Philippines,PHL,1964,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,14.1000003814697
Philippines,PHL,1963,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,13.460000038147
Philippines,PHL,1962,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,12.6700000762939
Philippines,PHL,1961,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,11.3299999237061
Philippines,PHL,2018,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,2017,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,2016,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,2015,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,2014,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,2013,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,2012,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,2011,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,2010,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,2009,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,2008,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,2007,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,2006,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,2005,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,2004,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,2003,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,2002,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,2001,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,2000,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,1999,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,1998,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,1997,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,1996,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,1995,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,1994,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,1993,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,1992,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,1991,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,1990,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,1989,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,1988,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,1987,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,1986,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,1985,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,1984,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,1983,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,1982,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,1981,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,1980,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,1979,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,1978,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,1977,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,1976,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,1975,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,1974,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,1973,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,1972,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,1971,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,1970,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,1969,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,1968,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,1967,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,1966,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,1965,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,1964,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,1963,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,1962,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,1961,Surface area (sq. km),AG.SRF.TOTL.K2,300000
Philippines,PHL,2018,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3670.5
Philippines,PHL,2017,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3692.3
Philippines,PHL,2016,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3529
Philippines,PHL,2015,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3556.1
Philippines,PHL,2014,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3637.4
Philippines,PHL,2013,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3531.8
Philippines,PHL,2012,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3492.6
Philippines,PHL,2011,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3340.6
Philippines,PHL,2010,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3231.9
Philippines,PHL,2009,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3228.9
Philippines,PHL,2008,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3334.3
Philippines,PHL,2007,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3319.8
Philippines,PHL,2006,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3180.8
Philippines,PHL,2005,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3049
Philippines,PHL,2004,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2992.3
Philippines,PHL,2003,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2823.4
Philippines,PHL,2002,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2730.6
Philippines,PHL,2001,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2667.8
Philippines,PHL,2000,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2580.8
Philippines,PHL,1999,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2464.8
Philippines,PHL,1998,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2240.9
Philippines,PHL,1997,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2374.7
Philippines,PHL,1996,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2307.5
Philippines,PHL,1995,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2273.4
Philippines,PHL,1994,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2261
Philippines,PHL,1993,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2212.5
Philippines,PHL,1992,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2105.2
Philippines,PHL,1991,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2042.3
Philippines,PHL,1990,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2099.5
Philippines,PHL,1989,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1945.4
Philippines,PHL,1988,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1877.2
Philippines,PHL,1987,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1847.3
Philippines,PHL,1986,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1914.7
Philippines,PHL,1985,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1841
Philippines,PHL,1984,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1747.3
Philippines,PHL,1983,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1659.9
Philippines,PHL,1982,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1822.6
Philippines,PHL,1981,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1646.6
Philippines,PHL,1980,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1606.4
Philippines,PHL,1979,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1581.3
Philippines,PHL,1978,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1509.9
Philippines,PHL,1977,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1488.1
Philippines,PHL,1976,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1353.8
Philippines,PHL,1975,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1286.3
Philippines,PHL,1974,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1224.7
Philippines,PHL,1973,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1186
Philippines,PHL,1972,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1163.9
Philippines,PHL,1971,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1272.2
Philippines,PHL,1970,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1350.3
Philippines,PHL,1969,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1330.7
Philippines,PHL,1968,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1105.4
Philippines,PHL,1967,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1113.1
Philippines,PHL,1966,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1062.8
Philippines,PHL,1965,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1045.5
Philippines,PHL,1964,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1035.7
Philippines,PHL,1963,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1030.2
Philippines,PHL,1962,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1025.3
Philippines,PHL,1961,Cereal yield (kg per hectare),AG.YLD.CREL.KG,996.3
Philippines,PHL,2020,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,95.5878677368164
Philippines,PHL,2019,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,93.7001266479492
Philippines,PHL,2018,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,91.8262100219727
Philippines,PHL,2017,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,90.0231704711914
Philippines,PHL,2016,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,88.1386642456055
Philippines,PHL,2015,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,83.1949768066406
Philippines,PHL,2014,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,84.5721282958984
Philippines,PHL,2013,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,81.8996963500977
Philippines,PHL,2012,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,80.6974334716797
Philippines,PHL,2011,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,81.1894073486328
Philippines,PHL,2010,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,78.3272552490234
Philippines,PHL,2009,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,76.1358947753906
Philippines,PHL,2008,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,74.633171081543
Philippines,PHL,2007,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,73.2217788696289
Philippines,PHL,2006,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,70.0103454589844
Philippines,PHL,2005,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,70.0244369506836
Philippines,PHL,2004,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,84.5029525756836
Philippines,PHL,2003,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,63.5447158813477
Philippines,PHL,2002,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,65.083984375
Philippines,PHL,2001,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,63.3980865478516
Philippines,PHL,2000,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,61.6950645446777
Philippines,PHL,1999,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,56.1771339939245
Philippines,PHL,1998,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,54.2250582751455
Philippines,PHL,1997,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,56.4083199093136
Philippines,PHL,1996,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,54.6597121077381
Philippines,PHL,1995,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,52.9143161486911
Philippines,PHL,1994,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,51.1707123816351
Philippines,PHL,1993,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,49.3467057912156
Philippines,PHL,2019,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,49370
Philippines,PHL,2018,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,50630
Philippines,PHL,2017,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,50680
Philippines,PHL,2016,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,48540
Philippines,PHL,2015,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,49250
Philippines,PHL,2014,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,49880
Philippines,PHL,2013,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,50000
Philippines,PHL,2012,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,49610
Philippines,PHL,2011,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,48600
Philippines,PHL,2010,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,47650
Philippines,PHL,2009,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,49280
Philippines,PHL,2008,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,48550
Philippines,PHL,2007,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,47110
Philippines,PHL,2006,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,46000
Philippines,PHL,2005,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,45340
Philippines,PHL,2004,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,45870
Philippines,PHL,2003,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,44670
Philippines,PHL,2002,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,44760
Philippines,PHL,2001,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,44650
Philippines,PHL,2000,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,44270
Philippines,PHL,1999,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,43800
Philippines,PHL,1998,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,36750
Philippines,PHL,1997,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,42160
Philippines,PHL,1996,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,42580
Philippines,PHL,1995,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,40620
Philippines,PHL,1994,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,39280
Philippines,PHL,1993,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,36090
Philippines,PHL,1992,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,35120
Philippines,PHL,1991,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,37060
Philippines,PHL,1990,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,36250
Philippines,PHL,2008,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,76.6619295752408
Philippines,PHL,2007,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,76.1435267496363
Philippines,PHL,2006,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,75.707702435813
Philippines,PHL,2005,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,75.4660452729694
Philippines,PHL,2004,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,76.1454183266932
Philippines,PHL,2003,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,76.1247443762781
Philippines,PHL,2002,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,76.6438356164384
Philippines,PHL,2001,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,77.0890883977901
Philippines,PHL,2000,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,77.4221755858692
Philippines,PHL,1999,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,77.7422790202343
Philippines,PHL,1998,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,75.138008587201
Philippines,PHL,1997,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,78.1464318813716
Philippines,PHL,1996,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,78.8518518518518
Philippines,PHL,1995,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,78.5990712074303
Philippines,PHL,1994,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,78.6071642985791
Philippines,PHL,1993,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,77.6295977629598
Philippines,PHL,1992,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,77.6647501105706
Philippines,PHL,1991,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,79.0697674418605
Philippines,PHL,1990,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,79.2003495739567
Philippines,PHL,1989,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,70.8313878247864
